56.274,-99.101,1028.864
56.863,-99.16,1028.741
57.417,-99.07,1028.543
58.005,-99.128,1028.406
58.558,-99.041,1028.205
59.146,-99.097,1028.053
-1.179,-99.198,1034.927
59.774,-98.597,1028.895
60.302,-98.606,1028.677
60.911,-98.558,1028.497
61.44,-98.571,1028.302
62.05,-98.525,1028.137
62.58,-98.539,1027.962
63.191,-98.494,1027.809
63.72,-98.509,1027.633
64.33,-98.464,1027.478
64.858,-98.477,1027.292
65.467,-98.429,1027.117
65.993,-98.442,1026.92
-1.151,-98.452,1033.539
66.638,-97.829,1027.628
67.221,-97.874,1027.36
67.766,-97.783,1027.154
68.35,-97.831,1026.906
68.896,-97.745,1026.718
69.481,-97.793,1026.489
70.027,-97.706,1026.322
70.616,-97.758,1026.134
71.161,-97.675,1025.976
71.752,-97.731,1025.814
72.298,-97.649,1025.671
-1.731,-97.695,1031.728
72.87,-97.187,1025.86
73.479,-97.14,1025.693
74.002,-97.152,1025.498
74.611,-97.107,1025.342
75.133,-97.123,1025.152
75.745,-97.08,1025.009
76.269,-97.097,1024.859
76.882,-97.053,1024.736
77.408,-97.072,1024.61
78.021,-97.032,1024.506
78.549,-97.053,1024.406
79.162,-97.013,1024.303
-1.716,-96.912,1030.357
79.755,-96.453,1024.494
80.301,-96.377,1024.426
80.896,-96.435,1024.293
81.438,-96.359,1024.182
82.03,-96.412,1024.013
82.568,-96.327,1023.861
83.16,-96.377,1023.68
83.694,-96.293,1023.5
84.286,-96.347,1023.313
84.82,-96.264,1023.146
85.412,-96.314,1022.957
85.946,-96.229,1022.79
-2.328,-96.196,1027.839
86.503,-95.748,1022.748
87.114,-95.706,1022.609
87.633,-95.722,1022.458
88.244,-95.678,1022.317
88.765,-95.699,1022.194
89.379,-95.659,1022.084
89.901,-95.68,1021.976
90.516,-95.641,1021.885
91.038,-95.663,1021.789
91.655,-95.627,1021.713
92.178,-95.651,1021.631
-2.299,-95.411,1025.955
92.791,-94.998,1021.882
93.394,-95.058,1021.812
93.93,-94.984,1021.73
94.532,-95.046,1021.631
95.065,-94.97,1021.531
95.666,-95.026,1021.412
96.2,-94.949,1021.322
96.802,-95.007,1021.218
97.334,-94.932,1021.123
97.938,-94.991,1021.029
98.47,-94.915,1020.931
99.072,-94.974,1020.834
-2.871,-94.587,1023.176
99.668,-94.413,1021.03
100.185,-94.434,1020.922
100.804,-94.399,1020.853
101.319,-94.419,1020.72
101.937,-94.382,1020.637
102.449,-94.402,1020.485
103.063,-94.359,1020.366
103.573,-94.374,1020.194
104.182,-94.329,1020.027
104.688,-94.342,1019.814
105.293,-94.294,1019.616
105.795,-94.304,1019.382
-3.444,-93.898,1022.109
106.401,-93.647,1019.589
106.987,-93.687,1019.305
107.498,-93.598,1019.064
108.087,-93.644,1018.811
108.599,-93.56,1018.592
109.19,-93.605,1018.354
109.702,-93.518,1018.146
110.292,-93.561,1017.9
110.799,-93.463,1017.636
111.386,-93.496,1017.317
111.881,-93.408,1016.997
112.466,-93.457,1016.591
-3.465,-93.273,1021.292
113.005,-92.848,1016.284
113.473,-92.845,1015.722
114.046,-92.769,1015.195
114.515,-92.759,1014.702
115.097,-92.686,1014.286
115.58,-92.685,1013.926
116.173,-92.622,1013.664
116.663,-92.626,1013.417
117.268,-92.572,1013.215
117.771,-92.592,1013.08
118.385,-92.556,1012.96
-3.999,-92.537,1020.618
118.928,-91.963,1012.719
119.433,-91.882,1012.641
120.054,-91.944,1012.546
120.548,-91.855,1012.375
121.16,-91.915,1012.218
121.665,-91.838,1012.128
122.272,-91.895,1011.942
122.762,-91.804,1011.742
123.368,-91.858,1011.539
123.832,-91.765,1011.305
124.446,-91.809,1010.987
124.952,-91.696,1010.792
-4.008,-91.897,1019.175
125.511,-91.243,1010.621
126.1,-91.196,1010.498
126.608,-91.211,1010.242
127.197,-91.162,1010.124
127.707,-91.172,1009.886
128.291,-91.12,1009.733
128.817,-91.154,1009.623
129.419,-91.131,1009.615
129.95,-91.17,1009.535
130.587,-91.126,1009.516
131.071,-91.149,1009.509
131.698,-91.108,1009.553
-4.574,-91.164,1017.361
132.243,-90.521,1009.365
132.747,-90.46,1009.373
133.387,-90.539,1009.367
133.885,-90.462,1009.314
134.519,-90.53,1009.279
135.021,-90.455,1009.245
135.653,-90.522,1009.206
136.15,-90.44,1009.141
136.776,-90.507,1009.061
137.277,-90.44,1009.028
137.899,-90.507,1008.914
-4.592,-90.508,1016.054
138.423,-89.906,1008.585
138.934,-89.923,1008.473
139.53,-89.884,1008.414
140.071,-89.919,1008.332
140.668,-89.878,1008.267
141.206,-89.91,1008.288
141.801,-89.866,1008.22
142.323,-89.897,1008.101
142.914,-89.864,1008.015
143.437,-89.897,1007.902
144.02,-89.844,1007.758
144.528,-89.851,1007.544
-5.116,-89.664,1014.152
145.031,-89.152,1007.349
145.64,-89.212,1007.128
146.111,-89.137,1006.929
146.727,-89.193,1006.745
147.197,-89.099,1006.555
147.82,-89.148,1006.418
148.3,-89.063,1006.296
148.923,-89.125,1006.162
149.407,-89.052,1006.066
150.037,-89.122,1005.975
150.526,-89.05,1005.926
151.156,-89.113,1005.837
-5.126,-89.08,1013.278
151.702,-88.529,1005.684
152.219,-88.554,1005.639
152.828,-88.51,1005.583
153.353,-88.549,1005.554
153.953,-88.506,1005.489
154.485,-88.548,1005.455
155.074,-88.506,1005.362
155.589,-88.53,1005.219
156.168,-88.48,1005.066
156.678,-88.5,1004.889
157.26,-88.455,1004.756
-5.689,-88.378,1011.836
157.801,-87.872,1004.588
158.272,-87.793,1004.442
158.899,-87.849,1004.32
159.369,-87.76,1004.191
160.006,-87.836,1004.106
160.485,-87.763,1004.039
161.129,-87.833,1004.011
161.607,-87.756,1003.929
162.235,-87.811,1003.804
162.709,-87.728,1003.703
163.339,-87.788,1003.585
163.802,-87.712,1003.424
-5.707,-87.764,1010.899
164.345,-87.23,1003.168
164.939,-87.179,1002.932
165.422,-87.191,1002.75
166.015,-87.134,1002.559
166.503,-87.15,1002.407
167.103,-87.11,1002.256
167.6,-87.142,1002.11
168.198,-87.105,1001.997
168.71,-87.133,1001.904
169.301,-87.089,1001.794
169.825,-87.117,1001.722
170.407,-87.069,1001.606
-6.23,-86.983,1009.633
170.959,-86.489,1001.521
171.42,-86.41,1001.392
172.049,-86.467,1001.247
172.504,-86.387,1001.136
173.141,-86.45,1001.033
173.603,-86.391,1000.962
174.244,-86.461,1000.915
174.721,-86.397,1000.908
175.373,-86.455,1000.943
175.875,-86.389,1001.009
176.532,-86.458,1001.095
177.052,-86.41,1001.235
-6.24,-86.409,1008.811
177.657,-85.955,1001.384
178.328,-85.944,1001.615
178.87,-85.995,1001.805
179.543,-85.987,1002.044
180.074,-86.031,1002.173
180.728,-86.011,1002.3
181.246,-86.048,1002.356
181.891,-86.019,1002.407
182.388,-86.043,1002.374
183.014,-86.001,1002.295
183.488,-86.021,1002.158
-6.8,-85.728,1007.545
184.106,-85.399,1002.519
184.709,-85.446,1002.277
185.161,-85.364,1002.064
185.763,-85.402,1001.826
186.223,-85.32,1001.652
186.844,-85.372,1001.503
187.319,-85.308,1001.416
187.958,-85.378,1001.367
188.446,-85.326,1001.36
189.096,-85.391,1001.362
189.582,-85.324,1001.351
190.229,-85.382,1001.329
-7.36,-85.073,1006.49
190.751,-84.796,1001.081
191.232,-84.815,1000.963
191.846,-84.77,1000.827
192.314,-84.791,1000.676
192.935,-84.752,1000.55
193.405,-84.775,1000.428
194.033,-84.741,1000.362
194.522,-84.772,1000.318
195.163,-84.744,1000.336
195.672,-84.781,1000.378
196.33,-84.758,1000.501
196.858,-84.795,1000.615
-7.336,-84.341,1005.31
197.442,-84.151,1000.805
198.134,-84.227,1000.996
198.658,-84.181,1001.199
199.334,-84.252,1001.303
199.835,-84.198,1001.391
200.49,-84.264,1001.385
200.971,-84.204,1001.37
201.607,-84.26,1001.27
202.073,-84.192,1001.183
202.696,-84.241,1001.014
203.15,-84.168,1000.874
-7.932,-83.78,1004.219
203.779,-83.714,1001.065
204.38,-83.669,1000.898
204.839,-83.683,1000.676
205.437,-83.634,1000.496
205.895,-83.649,1000.273
206.495,-83.605,1000.102
206.959,-83.624,999.905
207.567,-83.582,999.779
208.038,-83.601,999.619
208.652,-83.561,999.516
209.123,-83.583,999.363
209.738,-83.543,999.262
-7.9,-83.081,1003.022
210.376,-83.006,999.606
210.831,-82.936,999.492
211.452,-82.982,999.308
211.902,-82.91,999.174
212.52,-82.958,998.971
212.966,-82.887,998.823
213.583,-82.933,998.619
214.028,-82.859,998.468
214.646,-82.904,998.264
215.087,-82.83,998.102
215.706,-82.877,997.904
216.147,-82.804,997.743
-8.453,-82.406,1001.71
216.777,-82.347,997.914
217.373,-82.3,997.735
217.831,-82.317,997.53
218.429,-82.273,997.362
218.892,-82.292,997.18
219.494,-82.248,997.031
219.961,-82.268,996.871
220.566,-82.227,996.735
221.035,-82.247,996.583
221.64,-82.204,996.451
222.11,-82.225,996.299
-8.429,-81.698,1000.675
222.686,-81.585,996.492
223.313,-81.633,996.323
223.756,-81.563,996.194
224.384,-81.613,996.027
224.826,-81.543,995.898
225.456,-81.589,995.737
225.894,-81.518,995.6
226.525,-81.567,995.442
226.963,-81.498,995.307
227.594,-81.547,995.149
228.032,-81.477,995.015
228.664,-81.526,994.862
-9.02,-81.132,999.529
229.257,-80.973,994.982
229.726,-80.996,994.843
230.333,-80.954,994.724
230.806,-80.977,994.599
231.414,-80.937,994.487
231.885,-80.96,994.357
232.491,-80.92,994.234
232.96,-80.942,994.098
233.563,-80.9,993.964
234.03,-80.922,993.82
234.634,-80.879,993.693
235.101,-80.902,993.551
-8.987,-80.442,998.323
235.658,-80.257,993.671
236.298,-80.308,993.538
236.739,-80.243,993.448
237.38,-80.294,993.319
237.819,-80.227,993.219
238.461,-80.277,993.091
238.896,-80.208,992.98
239.534,-80.257,992.833
239.967,-80.189,992.716
240.605,-80.24,992.572
241.039,-80.173,992.46
241.68,-80.223,992.326
-9.535,-79.756,996.867
242.269,-79.669,992.429
242.744,-79.695,992.325
243.356,-79.657,992.234
243.833,-79.683,992.137
244.443,-79.644,992.044
244.917,-79.669,991.933
245.525,-79.628,991.826
245.994,-79.652,991.704
246.601,-79.612,991.592
247.068,-79.634,991.458
247.673,-79.593,991.343
-9.507,-79.041,995.651
248.264,-79.042,991.453
248.693,-78.977,991.341
249.334,-79.025,991.198
249.761,-78.957,991.081
250.403,-79.007,990.939
250.831,-78.941,990.831
251.476,-78.989,990.7
251.913,-78.924,990.626
252.565,-78.977,990.522
253.005,-78.916,990.463
253.664,-78.97,990.386
254.106,-78.907,990.336
-10.094,-78.483,994.537
254.738,-78.448,990.433
255.351,-78.41,990.35
255.822,-78.436,990.238
256.426,-78.395,990.12
256.885,-78.417,989.964
257.481,-78.371,989.814
257.935,-78.392,989.645
258.531,-78.349,989.497
258.991,-78.371,989.347
259.592,-78.328,989.22
260.059,-78.352,989.097
260.663,-78.313,988.986
-10.062,-77.807,993.469
261.238,-77.756,989.032
261.661,-77.692,988.93
262.309,-77.742,988.794
262.726,-77.677,988.674
263.366,-77.724,988.51
263.774,-77.654,988.357
264.406,-77.697,988.168
264.817,-77.627,988.027
265.456,-77.673,987.856
265.871,-77.607,987.731
266.521,-77.659,987.603
-10.609,-77.153,992.289
267.076,-77.1,987.577
267.55,-77.126,987.493
268.168,-77.088,987.433
268.65,-77.116,987.371
269.27,-77.081,987.321
269.744,-77.109,987.235
270.355,-77.072,987.151
270.824,-77.1,987.04
271.429,-77.06,986.935
271.891,-77.081,986.805
272.487,-77.037,986.668
272.948,-77.059,986.532
-10.578,-76.446,991.107
273.443,-76.407,986.491
274.099,-76.46,986.373
274.518,-76.398,986.287
275.181,-76.45,986.195
275.604,-76.388,986.125
276.269,-76.44,986.04
276.693,-76.378,985.976
277.359,-76.431,985.894
277.781,-76.369,985.824
278.444,-76.421,985.728
278.864,-76.359,985.653
279.527,-76.409,985.555
-11.162,-75.886,989.952
280.095,-75.851,985.576
280.566,-75.877,985.484
281.18,-75.841,985.415
281.651,-75.87,985.319
282.262,-75.832,985.24
282.729,-75.858,985.132
283.335,-75.818,985.039
283.798,-75.844,984.916
284.402,-75.805,984.818
284.865,-75.83,984.696
285.472,-75.791,984.605
-11.66,-75.103,988.238
286.021,-75.231,984.56
286.434,-75.166,984.481
287.094,-75.214,984.362
287.502,-75.152,984.268
288.159,-75.202,984.14
288.565,-75.139,984.039
289.221,-75.188,983.903
289.625,-75.124,983.799
290.281,-75.171,983.663
290.687,-75.108,983.568
291.35,-75.158,983.455
291.761,-75.096,983.38
-11.671,-74.559,987.62
292.376,-74.625,983.343
292.993,-74.589,983.291
293.477,-74.621,983.243
294.095,-74.588,983.197
294.576,-74.619,983.138
295.192,-74.581,983.085
295.67,-74.611,983.017
296.28,-74.573,982.945
296.748,-74.599,982.842
297.352,-74.559,982.751
297.815,-74.585,982.634
298.415,-74.545,982.528
-12.208,-73.883,986.023
298.966,-73.986,982.493
299.369,-73.924,982.408
300.033,-73.973,982.284
300.433,-73.91,982.192
301.092,-73.958,982.053
301.495,-73.898,981.971
302.153,-73.944,981.829
302.55,-73.88,981.732
303.203,-73.925,981.572
303.598,-73.863,981.47
304.249,-73.909,981.301
304.634,-73.845,981.168
-12.22,-73.311,985.339
305.232,-73.371,981.057
305.816,-73.327,980.908
306.255,-73.348,980.716
306.832,-73.302,980.547
307.269,-73.323,980.349
307.846,-73.278,980.18
308.287,-73.3,979.994
308.865,-73.254,979.829
309.313,-73.276,979.67
309.895,-73.232,979.52
310.347,-73.257,979.372
-12.719,-72.568,984.066
310.823,-72.611,979.345
311.474,-72.655,979.173
311.848,-72.589,979.021
312.5,-72.632,978.841
312.861,-72.564,978.665
313.519,-72.608,978.485
313.876,-72.542,978.315
314.547,-72.588,978.16
314.93,-72.526,978.08
315.614,-72.575,977.957
316.016,-72.52,977.939
316.721,-72.572,977.883
-12.73,-72.027,983.466
317.242,-72.009,977.75
317.786,-72.044,977.749
318.376,-72.012,977.77
318.927,-72.046,977.79
319.521,-72.016,977.824
320.038,-72.049,977.796
320.629,-72.017,977.781
321.091,-72.043,977.656
321.679,-72.004,977.558
322.099,-72.023,977.346
322.661,-71.974,977.134
323.053,-71.989,976.852
-13.268,-71.387,982.332
323.419,-71.321,976.519
323.981,-71.341,976.019
324.22,-71.254,975.543
324.743,-71.264,974.926
324.942,-71.167,974.325
-13.279,-70.821,981.641
-13.781,-70.127,980.905
-13.79,-69.57,980.085
-14.325,-68.939,979.009
-14.336,-68.38,978.387
-14.832,-67.671,977.359
-14.841,-67.122,976.628
-15.381,-66.531,976.008
-15.906,-65.878,974.514
-15.875,-65.234,973.89
-16.435,-64.661,972.226
-16.405,-64.039,971.605
-16.926,-63.394,970.165
-16.894,-62.759,969.536
-17.442,-62.162,967.449
-17.414,-61.549,966.95
-17.939,-60.938,965.886
-17.906,-60.306,965.261
-18.466,-59.771,964.045
-18.435,-59.152,963.385
-18.954,-58.537,962.163
-18.908,-57.881,961.047
-19.465,-57.348,959.8
-19.935,-56.639,958.381
-19.943,-56.106,957.728
-20.447,-55.47,956.07
-20.451,-54.93,955.432
-20.908,-54.209,953.685
-20.921,-53.689,953.201
-21.427,-53.077,951.865
-21.437,-52.56,951.507
-21.902,-51.875,950.275
-21.916,-51.363,949.835
-22.429,-50.776,948.9
-22.428,-50.26,948.178
-22.714,-49.211,939.701
-23.25,-48.667,938.192
-23.238,-48.108,938.439
-23.768,-47.576,938.49
-23.736,-46.985,938.194
-24.336,-46.598,939.336
-24.279,-45.954,937.77
-24.743,-45.322,935.422
-24.47,-44.299,926.061
-25.093,-43.966,928.418
-25.047,-43.348,927.183
-25.486,-42.698,924.33
-25.452,-42.12,924.02
-25.965,-41.598,922.285
-25.945,-41.031,922.12
-26.447,-40.488,921.553
-26.951,-39.948,921.036
-26.965,-39.467,921.006
-27.436,-38.864,920.813
-27.465,-38.387,920.898
-27.978,-37.855,920.705
-27.998,-37.384,920.908
-28.479,-36.797,921.063
-28.518,-36.331,921.445
-29.046,-35.822,921.755
-29.061,-35.35,921.875
-29.521,-34.719,920.788
-29.466,-34.142,918.403
-29.784,-33.416,912.609
-29.782,-32.924,912.074
-30.195,-32.274,910.406
-30.685,-31.77,908.47
-30.644,-31.191,907.703
-31.118,-30.643,906.634
-31.07,-30.081,906.084
-31.576,-29.603,904.738
-31.543,-29.037,904.23
-32.0,-28.482,902.755
-31.95,-27.926,902.201
-32.438,-27.436,900.442
-32.402,-26.872,899.84
-32.853,-26.321,898.322
-32.802,-25.765,897.74
-33.303,-25.297,896.483
-33.718,-24.688,895.248
-33.721,-24.196,894.534
-34.185,-23.661,893.521
-34.175,-23.188,892.927
-34.587,-22.587,891.721
-34.594,-22.099,891.118
-35.05,-21.57,889.954
-35.042,-21.1,889.453
-35.46,-20.501,888.466
-35.472,-20.021,887.999
-35.933,-19.502,887.045
-35.93,-19.038,886.673
-36.342,-18.45,885.649
-36.36,-17.973,885.302
-36.826,-17.46,884.537
-37.284,-16.942,883.588
-37.241,-16.414,883.338
-37.745,-15.964,882.491
-37.721,-15.416,882.218
-38.179,-14.905,881.319
-38.133,-14.384,881.009
-38.617,-13.944,879.765
-38.597,-13.393,879.542
-39.124,-12.891,879.509
-39.094,-12.369,879.585
-39.6,-11.94,879.591
-39.592,-11.403,879.666
-40.081,-10.912,879.542
-40.035,-10.397,879.263
-40.562,-9.97,879.024
-40.974,-9.399,878.206
-40.952,-8.925,877.034
-41.385,-8.418,875.741
-41.343,-7.961,874.676
-41.73,-7.39,873.602
-41.751,-6.915,873.117
-42.161,-6.417,871.481
-42.15,-5.97,871.032
-42.549,-5.399,869.768
-42.546,-4.935,869.297
-42.98,-4.438,867.827
-42.961,-3.992,867.614
-43.359,-3.434,866.311
-43.364,-2.962,866.093
-43.798,-2.471,865.057
-44.252,-1.982,864.053
-44.184,-1.477,863.777
-44.666,-1.053,861.966
-44.602,-0.524,861.796
-45.024,-0.036,859.319
-44.923,0.468,859.364
-45.347,0.886,857.379
-45.34,1.416,857.445
-45.763,1.891,856.305
-45.719,2.393,856.182
-46.183,2.808,855.032
-46.163,3.335,854.828
-46.581,3.808,853.655
-46.983,4.279,852.236
-46.982,4.715,852.083
-47.331,5.244,850.556
-47.361,5.707,850.447
-47.766,6.175,849.13
-47.768,6.606,849.012
-48.119,7.135,847.612
-48.148,7.594,847.451
-48.543,8.057,846.037
-48.543,8.486,845.891
-48.881,9.003,844.311
-48.907,9.464,844.103
-49.311,9.925,842.884
-49.306,10.355,842.687
-49.653,10.864,841.307
-50.091,11.256,839.938
-50.079,11.778,839.853
-50.463,12.223,838.401
-50.419,12.702,838.296
-50.864,13.103,837.119
-50.847,13.622,836.967
-51.241,14.066,835.692
-51.19,14.551,835.498
-51.617,14.931,834.085
-51.601,15.447,833.922
-51.99,15.889,832.63
-51.939,16.371,832.46
-52.372,16.75,831.164
-52.352,17.266,830.959
-52.749,17.702,829.834
-53.104,18.126,828.103
-53.109,18.549,828.082
-53.435,19.034,826.632
-53.471,19.493,826.571
-53.851,19.923,825.266
-53.851,20.341,825.184
-54.182,20.826,823.844
-54.212,21.278,823.693
-54.597,21.701,822.511
-54.591,22.12,822.358
-54.916,22.6,820.976
-54.944,23.052,820.788
-55.333,23.479,819.706
-55.326,23.891,819.527
-55.662,24.368,818.364
-56.078,24.728,817.062
-56.063,25.232,816.896
-56.423,25.646,815.456
-56.373,26.109,815.34
-56.798,26.474,814.228
-56.785,26.98,814.074
-57.16,27.397,812.97
-57.108,27.858,812.742
-57.526,28.214,811.593
-57.508,28.714,811.352
-57.85,29.113,809.806
-57.801,29.571,809.647
-58.224,29.927,808.548
-58.528,30.379,807.1
-58.568,30.828,807.086
-58.918,31.232,805.757
-58.925,31.636,805.767
-59.251,32.095,804.59
-59.286,32.543,804.492
-59.627,32.934,803.053
-59.629,33.339,803.023
-59.948,33.785,801.81
-59.986,34.235,801.737
-60.33,34.627,800.432
-60.336,35.028,800.352
-60.637,35.468,799.003
-60.673,35.913,798.904
-61.037,36.308,797.777
-61.351,36.682,796.163
-61.319,37.133,796.177
-61.698,37.462,794.844
-61.708,37.958,794.861
-62.067,38.365,793.875
-62.033,38.81,793.841
-62.401,39.136,792.44
-62.408,39.628,792.379
-62.732,40.001,791.01
-62.698,40.451,790.967
-63.079,40.77,789.569
-63.075,41.26,789.563
-63.434,41.652,788.492
-63.382,42.092,788.392
-63.764,42.422,787.253
-64.036,42.831,785.798
-64.103,43.279,785.799
-64.437,43.649,784.475
-64.445,44.042,784.557
-64.745,44.469,783.393
-64.785,44.907,783.349
-65.103,45.277,782.104
-65.104,45.662,782.064
-65.369,46.058,780.547
-65.43,46.5,780.516
-65.759,46.887,779.411
-65.776,47.259,779.38
-66.061,47.67,778.118
-66.425,47.971,776.701
-66.414,48.471,776.862
-66.751,48.837,775.713
-66.727,49.265,775.683
-67.057,49.557,774.141
-67.061,50.058,774.177
-67.404,50.427,773.126
-67.372,50.84,773.058
-67.702,51.134,771.634
-67.724,51.611,771.583
-68.034,51.99,770.491
-68.01,52.394,770.42
-68.362,52.709,769.277
-68.382,53.199,769.185
-68.687,53.555,768.014
-69.005,53.895,766.737
-69.01,54.266,766.818
-69.264,54.649,765.449
-69.343,55.099,765.44
-69.635,55.437,764.205
-69.666,55.798,764.258
-69.917,56.198,763.106
-69.987,56.642,763.046
-70.295,56.991,761.962
-70.295,57.367,761.902
-70.571,57.76,760.895
-70.632,58.188,760.728
-70.884,58.484,759.104
-70.912,58.85,759.133
-71.165,59.239,758.053
-71.519,59.512,756.476
-71.53,59.996,756.606
-71.832,60.349,755.472
-71.78,60.749,755.515
-72.177,61.053,754.431
-72.179,61.535,754.467
-72.47,61.882,753.408
-72.448,62.26,753.36
-72.799,62.554,752.065
-72.798,63.047,752.062
-73.076,63.348,750.813
-73.045,63.756,750.776
-73.409,64.077,749.824
-73.416,64.541,749.708
-73.731,64.869,748.62
-74.001,65.15,747.076
-73.977,65.522,747.209
-74.272,65.86,746.096
-74.329,66.334,746.13
-74.61,66.616,744.75
-74.621,66.991,744.827
-74.87,67.337,743.672
-74.92,67.779,743.651
-75.216,68.083,742.435
-75.222,68.453,742.462
-75.495,68.822,741.559
-75.544,69.268,741.527
-75.83,69.571,740.222
-76.121,69.862,739.006
-76.072,70.251,739.035
-76.415,70.511,737.791
-76.417,70.996,737.834
-76.72,71.324,736.735
-76.667,71.694,736.734
-77.005,71.948,735.476
-77.01,72.43,735.529
-77.276,72.709,734.119
-77.233,73.074,734.209
-77.562,73.332,732.932
-77.568,73.819,732.97
-77.886,74.149,732.064
-77.834,74.523,732.065
-78.201,74.825,731.128
-78.453,75.168,730.142
-78.51,75.618,730.165
-78.775,75.88,728.811
-78.783,76.239,728.867
-79.027,76.574,727.838
-79.085,77.019,727.859
-79.347,77.282,726.501
-79.356,77.631,726.599
-79.622,78.0,725.769
-79.679,78.434,725.789
-79.959,78.722,724.606
-79.962,79.068,724.619
-80.198,79.386,723.56
-80.248,79.822,723.511
-80.524,80.094,722.336
-80.817,80.396,721.297
-80.765,80.765,721.331
-81.079,80.994,720.006
-81.088,81.469,720.084
-81.372,81.749,719.008
-81.326,82.128,719.084
-81.669,82.395,718.039
-81.676,82.869,718.094
-81.975,83.166,717.163
-81.921,83.537,717.173
-82.271,83.801,716.21
-82.265,84.267,716.153
-82.531,84.52,714.951
-82.766,84.756,713.492
-82.788,85.103,713.703
-83.028,85.434,712.758
-83.097,85.88,712.868
-83.341,86.122,711.514
-83.362,86.504,711.636
-83.551,86.759,710.359
-83.627,87.209,710.511
-83.858,87.429,709.079
-83.881,87.794,709.234
-84.075,88.078,707.998
-84.144,88.505,708.099
-84.399,88.754,706.882
-84.417,89.122,706.98
-84.633,89.394,705.982
-84.945,89.64,704.732
-84.957,90.103,704.867
-85.235,90.372,703.876
-85.191,90.753,703.982
-85.493,90.974,702.655
-85.505,91.419,702.82
-85.749,91.653,701.57
-85.713,92.035,701.74
-86.042,92.299,700.647
-86.058,92.748,700.838
-86.292,92.972,699.52
-86.252,93.34,699.669
-86.576,93.597,698.553
-86.59,94.05,698.722
-86.845,94.292,697.602
-87.071,94.506,696.247
-87.101,94.869,696.468
-87.302,95.138,695.416
-87.381,95.581,695.585
-87.612,95.81,694.285
-87.631,96.151,694.439
-87.809,96.384,693.211
-87.888,96.855,693.356
-88.159,97.116,692.396
-88.186,97.476,692.602
-88.365,97.708,691.411
-88.439,98.152,691.534
-88.658,98.357,690.185
-88.681,98.708,690.353
-88.898,98.985,689.463
-89.177,99.176,688.155
-89.198,99.642,688.316
-89.456,99.893,687.297
-89.417,100.241,687.45
-89.708,100.432,686.314
-89.74,100.921,686.506
-89.992,101.16,685.459
-89.953,101.511,685.605
-90.22,101.675,684.305
-90.248,102.167,684.45
-90.501,102.404,683.432
-90.457,102.752,683.535
-90.745,102.936,682.419
-90.961,103.22,681.517
