1373.3522749668864,-107.52913671364945,-724.1310323149103,1.0
1372.976974554182,-107.90160916875561,-724.497767715505,1.0
1372.21107085501,-107.92039758746188,-724.2369852931787,1.0
1371.6004375732405,-108.10132599262772,-724.5912985445391,1.0
1370.8973706521465,-108.19259401809376,-724.893333339784,1.0
1370.3767922340871,-108.29324941457594,-724.709168788803,1.0
1369.5438236701727,-108.29108290664323,-725.0532220194045,1.0
1368.8189562067653,-108.32656669992349,-725.2219081957662,1.0
1368.124347053627,-108.41030949113758,-725.0006860598019,1.0
1367.2589800265391,-108.34180654096576,-725.2062589159666,1.0
1366.5477421299256,-108.28503399035668,-725.0286821972795,1.0
1365.7102174244687,-108.21033597247924,-725.1331787185617,1.0
1364.774505504651,-108.10314177769123,-725.411005175163,1.0
1364.0666067806792,-108.13671871410219,-725.0610166892952,1.0
1363.166705938345,-108.02978776018233,-725.2423263251875,1.0
1362.3017386554961,-107.95667702344662,-725.4440770738715,1.0
1361.5356002172227,-107.83965734382843,-725.2297823310422,1.0
1360.7371778555816,-107.79792453172297,-725.3556634647443,1.0
1359.7986949516687,-107.680398418513,-725.6257715602974,1.0
1359.076255211625,-107.69481213108128,-725.2664916994247,1.0
1358.2120306688241,-107.61608740830326,-725.4630528917938,1.0
1357.3607463122125,-107.55188357102156,-725.6675321286657,1.0
1356.6678159665348,-107.49742369637471,-725.4906518890486,1.0
1355.8649959739164,-107.44787875942046,-725.6087463972833,1.0
1354.9664445291257,-107.36260314682846,-725.8980478124937,1.0
1354.2743092617386,-107.40423846174917,-725.55778434263,1.0
1353.4280228047642,-107.33846490790108,-725.7610157863674,1.0
1352.7638199921544,-107.27596383487884,-725.4817145178399,1.0
1351.8829513172425,-107.20460454844482,-725.7754493820432,1.0
1351.0486818624531,-107.11745645871241,-725.8701786600207,1.0
1350.331902123371,-107.1589085181385,-725.6269801977622,1.0
1349.4955849963708,-107.09962782464669,-725.8323223786945,1.0
1348.6699779824894,-107.0486364901771,-726.0444895126496,1.0
1348.005401894941,-106.98111091022963,-725.7644040281389,1.0
1347.1602095195624,-106.9379578549374,-726.073390448819,1.0
1346.286234947071,-106.8066230778162,-726.1424090299349,1.0
1345.580309097098,-106.85519202849832,-725.9032778682244,1.0
1344.6314488772102,-106.67605618810904,-726.0362198194036,1.0
1343.7050120539873,-106.51764259924784,-726.1800143962089,1.0
1342.9411444718173,-106.34268617515568,-725.838530127558,1.0
1341.8926329425394,-106.09105834452731,-726.0217565342251,1.0
1340.9885241426828,-105.92169720379843,-726.064394748393,1.0
1340.0925313893777,-105.77174552032767,-725.7072037609016,1.0
1339.2477871609299,-105.69114240730971,-725.8976014333628,1.0
1338.4094417898823,-105.61591580935351,-726.0900356969319,1.0
1337.8200427853199,-105.60989420289502,-725.8493667885994,1.0
1336.9971887359493,-105.57762379510359,-726.1596050565909,1.0
1336.3748851939717,-105.67014616123498,-725.8579166739737,1.0
1335.6110921248528,-105.66802718696346,-726.0935044836438,1.0
1334.8075378419023,-105.62285295081881,-726.3025349977177,1.0
1334.160162940644,-105.58252988688878,-726.1332607999384,1.0
1333.3707364693562,-105.52116330031959,-726.2429373408862,1.0
1332.4624472544203,-105.39769734804446,-726.4972005826494,1.0
1331.8102080525948,-105.45482978042526,-726.1738232941058,1.0
1330.9578090895761,-105.35579112981185,-726.3495398239795,1.0
1330.0781590755457,-105.2267951829815,-726.508287545423,1.0
1329.4332399364766,-105.18323762032429,-726.3368903193002,1.0
1328.6129932462056,-105.08585706910463,-726.4229213909689,1.0
1327.7068741983815,-104.95409106892629,-726.6706731371953,1.0
1327.0803413138144,-105.03540703366207,-726.3637379253148,1.0
1326.2339124894293,-104.93538165513144,-726.5365589741975,1.0
1325.3723436849145,-104.82063457103425,-726.7025205519151,1.0
1324.7454748239306,-104.78776532627563,-726.5394867746302,1.0
1323.9366242383965,-104.69666173512098,-726.629607901653,1.0
1323.2628255702525,-104.7519656014075,-726.4008923533489,1.0
1322.3926600713003,-104.6242306974699,-726.5559721411535,1.0
1321.5160963672488,-104.48864911690094,-726.7057140804691,1.0
1320.9214365274431,-104.45383638445111,-726.4505401863323,1.0
1320.0116625886894,-104.3086442733815,-726.6853157507766,1.0
1319.193099946032,-104.2026721799341,-726.7656591708368,1.0
1318.5288405844935,-104.2630459867367,-726.5407248023906,1.0
1317.6759839281801,-104.14667306360133,-726.7027550805857,1.0
1316.8241556069925,-104.0297517035994,-726.8639842696589,1.0
1316.2617440655347,-104.02579671236958,-726.627832648199,1.0
1315.3697096450899,-103.89091934037288,-726.8645870029898,1.0
1314.556973365076,-103.78513298677456,-726.9447925945341,1.0
1313.92399071519,-103.87331138457864,-726.7372269292403,1.0
1313.061621221572,-103.74223622743813,-726.8908697041136,1.0
1312.2044797788408,-103.61331816685333,-727.0435052969297,1.0
1311.6740309406534,-103.63515536766761,-726.8219874809536,1.0
1310.7592881807673,-103.47202003339754,-727.0401994855443,1.0
1310.1673104663155,-103.57140903163838,-726.7527656969528,1.0
1309.3218513756997,-103.45136331872482,-726.9105785549352,1.0
1308.468137281853,-103.3222639096312,-727.0627446889323,1.0
1307.892224014392,-103.31795729549117,-726.9156075559135,1.0
1307.097712719884,-103.22524733685975,-727.000269351257,1.0
1306.1897376302068,-103.05932018625322,-727.2178454320383,1.0
1305.642948400292,-103.20408781121046,-726.9573519606265,1.0
1304.7881763444911,-103.06703597101,-727.1048662615467,1.0
1303.9299214959774,-102.92882674326427,-727.2487021651702,1.0
1303.388113977297,-102.9541147283237,-727.1175949229439,1.0
1302.5754054711856,-102.83375575809742,-727.1865916762622,1.0
1301.6638618658378,-102.659301777488,-727.3941898388134,1.0
1301.1223251992074,-102.80400469022032,-727.1379866340235,1.0
1300.2701836130166,-102.66610642836065,-727.2794706615618,1.0
1299.4018434324412,-102.50800419139705,-727.4127446422397,1.0
1298.873288164328,-102.54324631763973,-727.2893375882452,1.0
1298.0629793242765,-102.4207842742016,-727.3553647144852,1.0
1297.4866631767932,-102.55232470135195,-727.1783709543773,1.0
1296.6397748061877,-102.41189156569783,-727.3208439911566,1.0
1295.7921450001363,-102.27213209294723,-727.4619040694888,1.0
1295.292426195844,-102.3094209776308,-727.2542754709585,1.0
1294.413388161695,-102.15744909630502,-727.473228936419,1.0
1293.5846822379206,-102.00964193455383,-727.5255020743741,1.0
1293.0161923749015,-102.1438728149052,-727.3492229661526,1.0
1292.1644209061212,-101.99286589850834,-727.4814319640118,1.0
1291.2983385725188,-101.82642257139082,-727.6045901979433,1.0
1290.8206692376518,-101.8818793622466,-727.4103312664366,1.0
1289.9270353959039,-101.70693535945475,-727.6125442433955,1.0
1289.1140677640158,-101.57187854656348,-727.6725462060567,1.0
1288.5613161928827,-101.7188597757746,-727.5039959225412,1.0
1287.7151718669272,-101.56787233093911,-727.6346768882436,1.0
1286.8620555365135,-101.40878775739839,-727.764448100595,1.0
1286.409407179588,-101.48797031799711,-727.586064886039,1.0
1285.5176875367029,-101.30816158609957,-727.782830822467,1.0
1285.017652227647,-101.48619679296166,-727.5483438603999,1.0
1284.177819731532,-101.3381567438692,-727.6813644110387,1.0
1283.3320435660842,-101.18147112920502,-727.8126741192048,1.0
1282.8274223394305,-101.22151556454082,-727.6917367695046,1.0
1282.033708028174,-101.09898670974985,-727.755393846843,1.0
1281.132676072405,-100.89970168899583,-727.938559968828,1.0
1280.6260678508286,-101.06750214215839,-727.7026424033102,1.0
1279.7826913514407,-100.9087134542824,-727.8309824843982,1.0
1278.9190358055,-100.72806459889472,-727.9432635104066,1.0
1278.4432374852126,-100.79173763925093,-727.8319141200592,1.0
1277.6456361748744,-100.65946634515524,-727.8922581766813,1.0
1276.7588287086687,-100.4707184542334,-728.0814767990413,1.0
1276.273528521072,-100.65736047647187,-727.8575159421002,1.0
1275.4446073147978,-100.51036556998088,-727.9888478772598,1.0
1274.5969460289919,-100.33903174465536,-728.1077932729686,1.0
1274.121116777274,-100.39914424017718,-727.9975934751847,1.0
1273.3315409712184,-100.26972966757012,-728.0600423873336,1.0
1272.4557872662415,-100.0857947746224,-728.2514172565013,1.0
1271.9688301526328,-100.26892588403012,-728.0252364703235,1.0
1271.1473935396161,-100.12068730707978,-728.1520479914417,1.0
1270.6909175412432,-100.17664519501068,-727.9546920679986,1.0
1269.847356038485,-100.02469946879876,-728.1642426111086,1.0
1269.0508965601327,-99.88467656366623,-728.218876261316,1.0
1268.5188199699628,-100.03324717393252,-728.055804937118,1.0
1267.6961809667005,-99.88069879521095,-728.1840235350154,1.0
1266.855518806955,-99.70535964353235,-728.2959711032302,1.0
1266.378016559851,-99.73187851167035,-728.084288950122,1.0
1265.4601310534877,-99.48747849029428,-728.2342647977837,1.0
1264.5083919500714,-99.16332431292767,-728.1806768844333,1.0
1263.8783662216867,-99.19193841316104,-727.9452840585591,1.0
1262.6657113173005,-98.5773170864768,-727.7818382087357,1.0
1261.3935828805547,-97.8947185904359,-727.5810962117221,1.0
1260.8502656444225,-97.84181202550093,-727.3243254042884,1.0
1259.685382596094,-97.29962485189697,-727.289953724239,1.0
1258.7140775593443,-96.93949565300272,-727.2096642772956,1.0
1258.2764325734165,-97.18764184102929,-727.1096276617586,1.0
1257.4390565957692,-97.0034131623301,-727.2106583941053,1.0
1257.1254700493141,-97.2293683821444,-727.2026764514287,1.0
1256.4061617587688,-97.16051629577254,-727.2988842242997,1.0
1255.7214478484216,-97.17321486405729,-727.6033699740108,1.0
1255.4309835131698,-97.57862463693101,-727.5159435564447,1.0
1254.806304022695,-97.64760127355567,-727.764094177783,1.0
1254.260286260845,-97.80231275581599,-728.0720015330211,1.0
1254.1267025365523,-98.21702459963194,-728.193321228764,1.0
1253.1922755372805,-97.89188159522007,-728.1301775188991,1.0
1253.272122090684,-98.80103161440167,-728.9796430414306,1.0
1253.3458118889764,-99.65928978665994,-729.1520051162329,1.0
1252.137296142092,-99.03531258059002,-728.984049843839,1.0
1241.3386723769097,-94.3905795754875,-726.6955881886497,1.0
1240.6495157916834,-94.35441227482761,-726.8842707072263,1.0
1240.1516082670769,-94.3242254730842,-726.6477673662487,1.0
1239.2365752135915,-94.0233660356447,-726.7551732998559,1.0
1238.4454812470603,-93.84806143637678,-726.7859236242058,1.0
1237.9414829702828,-94.00280115310443,-726.6209680552508,1.0
1237.111933381077,-93.79077895829647,-726.6961479069163,1.0
1236.3214577094827,-93.62876474745786,-726.8072224666084,1.0
1235.949865084487,-93.75284259598607,-726.6622066101677,1.0
1235.1493189495804,-93.57547444431168,-726.8420186551957,1.0
1234.4619804336398,-93.53572674202962,-726.9431119349271,1.0
1234.025985406367,-93.75358768153143,-726.8284780146828,1.0
1233.2437338065733,-93.59706662203871,-726.9463488909239,1.0
1232.8510111903042,-93.6927250165723,-726.8710600568727,1.0
1232.1051340305362,-93.57624023513324,-726.9408061353629,1.0
1231.2297474933969,-93.30009558756626,-727.0597156640536,1.0
1230.804484408657,-93.5335198777272,-726.8683119121256,1.0
1230.0396924988263,-93.39050052331578,-726.9806273276586,1.0
1229.2294207426494,-93.18878447782765,-727.0647597426805,1.0
1228.83104331363,-93.26851204811811,-726.9756422464445,1.0
1228.1008741666187,-93.15874690913489,-727.0509654848233,1.0
1227.2797337632533,-92.94595217279942,-727.2048770853802,1.0
